STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA: Reference area,MEASURE: Measure,UNIT_MEASURE: Unit of measure,TRANSFORMATION: Transformation,ADJUSTMENT: Adjustment,SEX: Sex,AGE: Age,ACTIVITY: Economic activity,FREQ: Frequency of observation,TIME_PERIOD: Time period,OBS_VALUE: Observation value,BASE_PER: Base period,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,DECIMALS: Decimals
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,ESP: Spain,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,58.42213,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,58.23741,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,58.23089,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,58.26598,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EU: European Union,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,58.22907,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EST: Estonia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,67.0863,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EST: Estonia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,65.21725,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EST: Estonia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,65.62432,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EST: Estonia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,65.67023,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,58.061,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,58.04807,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,58.07961,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,EA: Euro area,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,58.00647,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,67.23738,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,67.32813,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,67.16874,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CHE: Switzerland,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,67.34184,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,55.82269,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,55.84365,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,55.84804,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BEL: Belgium,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,55.95585,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CZE: Czechia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,61.10063,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CZE: Czechia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,61.10999,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CZE: Czechia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,61.4409,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,CZE: Czechia,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,61.66853,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,55.0976,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,54.99905,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,55.02721,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,_T: Total,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,54.8684,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,49.28048,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,49.14024,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,49.24437,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,F: Female,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,48.85764,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q3,61.53986,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2025-Q4,61.46509,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q1,61.39865,,A: Normal value,0: Units,1: One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_LF_WAP_Q(1.0),I,BGR: Bulgaria,LF_WAP: Labour force participation rate,PT_WAP_SUB: Percentage of working age population in the same subgroup,_Z: Not applicable,Y: Calendar and seasonally adjusted,M: Male,Y_GE15: 15 years or over,_Z: Not applicable,Q: Quarterly,2026-Q2,61.50724,,A: Normal value,0: Units,1: One
