STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,ACTIVITY: Economic activity,UNIT_MEASURE: Unit of measure,PRICE_BASE: Price base,TRANSFORMATION: Transformation,ASSET_CODE: Asset type,CONVERSION_TYPE: Conversion type,TIME_PERIOD: Time period,OBS_VALUE: Observation value,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,BASE_PER: Base period,DECIMALS: Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,78346.96083550913,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,78824.85046505043,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,80016.58607689272,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,43211.99070803348,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2025,1.0514890072939709,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2024,-0.8412106678233666,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2023,-1.0330391267292185,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2022,0.00279399798031043,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,79608.42676672366,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,76740.6484899702,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,79473.75924576625,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,79428.5342484068,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2021,1.5977162102972065,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2020,0.8596922620627723,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2019,0.6899767148605296,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2018,0.35182963328861394,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,EMP: Employment,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,45041,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,83517,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,83287,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,82529,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,81995,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,82126,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,82203,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,POP: Population,_T: Total - all activities,PS: Persons,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,82157,A: Normal value,3: Thousands,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSTO: Hours worked for total employment,_T: Total - all activities,H: Hours,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,60410.139,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2025,1.0514890072939709,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2024,-0.8412106678233666,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,L: Chain linked volume,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2023,-1.0330391267292185,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2025,-0.6451641323971802,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2023,-0.4610847912292493,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2022,0.5099004305439303,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,"GY: Growth rate, over 1 year",_Z: Not applicable,_Z: Not applicable,2024,0.2369360719359337,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,1336.3504076027723,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,1341.8487224727178,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,1348.0644425934856,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,HRSAV: Average hours worked per person employed,_T: Total - all activities,H_PS: Hours per person,_Z: Not applicable,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,1345.028046127067,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,59.354989234505815,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,58.421578209146816,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPHRS: GDP per hour worked,_T: Total - all activities,XDC_H: National currency per hour,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,57.923613386952034,A: Normal value,0: Units,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,43114.89062107116,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,43449.3985856136,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,44233.13853312169,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,43730.02195255808,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,42017.38791612888,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,43787.28306752795,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,43387.58425940577,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,81755.28962500833,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,76740.6484899702,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,78101.1680024729,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPEMP: GDP per person employed,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,76519.22991220643,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,43214.562520952066,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,50659.8868971148,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2022,48339.250445298014,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2021,44909.323739252395,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2020,42017.38791612888,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2019,43031.03293067163,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDPPOP: GDP per capita,_T: Total - all activities,XDC_PS: National currency per person,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2018,41798.3860170162,A: Normal value,0: Units,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,3608762.98,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,3608762.98,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2025,4469810,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,4328970,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,3600826.32,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2024,3600826.32,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,LR: Chain linked volume (rebased),N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,3618770.06,A: Normal value,6: Millions,2020,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,L: Chain linked volume,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,3618770.06,A: Normal value,6: Millions,,2: Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB(2.0),I,DEU: Germany,A: Annual,GDP: Gross domestic product,_T: Total - all activities,XDC: National currency,V: Current prices,N: Non transformed data,_Z: Not applicable,_Z: Not applicable,2023,4219310,A: Normal value,6: Millions,,2: Two
